,_id,tweet_id,text,author,date,location,sentiment,author_fav_count,author_followers,tweet_retweets,tweet_favs
285,05bc674d-b035-49d2-99e3-dbaef07de9af,1253061364341489668,"oooh space x oooh tesla is that what you got 
the name the fame 
let me tell you that you are trying to show off these things to girls of the  world that never continued with you and the biggest proof is that you are single now",boooooooo,2020-04-22 20:41:24,,neutral,,,,
286,06ce30c7-3882-4c30-887c-a7d34dacbb0e,1253061448630243328,@SourGra32364954 @Only9built Didn't the first little Tesla use the little Lotus body. That one would have been okay.,luvyesmusic,2020-04-22 20:41:44,,neutral,,,,
287,691aff9f-662c-4ab9-a869-4ffc06f32700,1253039261412024320,"@_Jordieeeeee @ashleynicolee3_ A lot of people don’t even be knowing most of these ‘luxury’ cars are made by Honda, Toyota, Volkswagen etc....",MJRLEAGUE.Chop🇭🇹,2020-04-22 19:13:34,|MKE|ARK|DAL|TCHULA|,neutral,,,,
288,4a933266-e2ab-477e-b7ee-76f90cfbc01e,1253039628443160578,"Nobody feels the need to say this about Volkswagen or the autobahns, Vince. https://t.co/4Z6Twpy1Xt",Henry Hill,2020-04-22 19:15:02,,neutral,,,,
289,58e24e9c-fce3-421e-880c-f76febe508f5,1253061513641955329,"@ChrissTrains Presumably not, though I have no idea how does a Tesla update or what happens in the connection of the car and the update servers. Maybe ask @TeslaSupport and your cell provider?",Milan 5G,2020-04-22 20:42:00,"Belgrade, Serbia",neutral,,,,
290,a557818e-65b2-4305-8145-e2bf4a262453,1253040825178697728,Check out 2019 #Hot #Wheels #177 #Target Red Edition 12/12 VW #VOLKSWAGEN #CADDY Pickup #Truck  https://t.co/2triCq1r4R via @eBay,GreatDeals,2020-04-22 19:19:47,Palm Bay FL,neutral,,,,
291,aa817240-b5b4-43f7-ad4b-674845f8a4fb,1253061518805151745,"""Build tunnels with cars on skates going hundreds of miles an hour coming soon. I'm just making up numbers here.""

#Tesla $tsla $tslaq",Elon Promises,2020-04-22 20:42:01,,neutral,,,,
292,6e09c904-7879-4b05-8a4c-3427d411e3f6,1253043483847168000,"❓YOU WON'T BELIEVE IT❓
We're selling 9"" Android 8.1 Volkswagen Bora 2008-2012 at $650.00
Shop here ⏩ https://t.co/03LBpEqBFT https://t.co/ix230OoIXy",Car Dealz,2020-04-22 19:30:21,,neutral,,,,
293,45becc15-1da6-4679-9af7-3464ac121fa5,1253061519597854720,"@VKaraboulad @BonaireVolt @HeyHowA73126013 @skorusARK I don't hear ARK saying Tesla has run a bit so we are trimming. We think those who have gains may want to do the same. 

Instead, I hear the bear case, the almost guaranteed case is $700/share.",Jon Bryant,2020-04-22 20:42:01,,neutral,,,,
294,eb33fefb-b819-432a-92fb-7b5beaed0073,1253043799359655937,"@vincecable Maybe we should celebrate Hitler's birthday as well, he had the idea for Volkswagen and encouraged the development of rockets and look what those ideas have led to. Both men were murderers to obtain an end, they should be consigned to history and we should look forward not back",Charley,2020-04-22 19:31:36,,neutral,,,,
295,0a734f8c-de79-4601-aa37-a4bdad2ab46d,1253044889836834816,#Volkswagen Golf Mk1 VR6 shot via IG user marcingru93 https://t.co/4r3KtPk9E0,German Car Scene,2020-04-22 19:35:56,Europe,neutral,,,,
296,517a1081-e082-48f4-8db7-51ba2bf0b92a,1253061742516531200,"It's not too late to join us for our webinar with @Tesla Energy (California focused) 

DM or email me for Webex invite.  Info at https://t.co/A10IGZ8osl

1) TODAY - Earth Day, Wed April 22, at 5pm PDT. 

and/or

2) Encore on Saturday, April 25, at 11am.

https://t.co/PahBJYkUkq",OC Tesla Club,2020-04-22 20:42:54,"Orange County, CA",neutral,,,,
297,a3b4f8ed-2c4f-4018-bb6c-3b1955c3b965,1253061773911089152,@elonmusk @batflyer @tobyliiiiiiiiii @Kristennetten @thirdrowtesla @Tesla Nice u see this @Darkside ?,Tim Dorsey,2020-04-22 20:43:02,"St Louis, MO & Big Sur, CA",neutral,,,,
298,d7d1bfbf-9d5a-42a6-bb5b-ca1c0dbc2569,1253045317454397448,Volkswagen is slowly resuming production in Germany.,Responsible Father of Three!!! 🇿🇦,2020-04-22 19:37:38,"Johannesburg, South Africa",neutral,,,,
299,a845b20d-41f6-49aa-a8ab-64775adcad68,1253045579136946176,"Volkswagen opens few plants in Europe , Toyota next and also Mercedes .. Next Challenge is demand",Naveen Kapoor ANI,2020-04-22 19:38:41,"New Delhi, India",neutral,,,,
300,3e49245b-abb4-44d8-88b6-ca02b26e49fd,1253061826075648001,"Hey @russ1mitchell, any new articles you'll be writing?  You and @lorakolodny can maybe go out for dinner with @danahull and discuss how you want to report this. @BarkMSmeagol @Everman @elonmusk @Tesla https://t.co/niwrueAphY",Ravi,2020-04-22 20:43:14,"Maryland, USA",neutral,,,,
301,249f11a0-185a-429a-bfa6-830f0279594c,1253045755121729537,"The range-topping Polo Highline Plus variant is only available with the 1.0-litre turbo-petrol engine but gets 6-speed manual and automatic gearbox options.
 https://t.co/r6bdo8I85P",Sameer Singh,2020-04-22 19:39:23,Pune,neutral,,,,
302,c27e332a-7691-4f72-89fd-051be1e957d7,1253045919513182208,Biggest Lesson Leaders Need To Learn From The Criminal Charges Against Volkswagen Executives https://t.co/HxC0lsulRm,Mother on a Mission to Save Lives,2020-04-22 19:40:02,United States,neutral,,,,
303,fc867c21-ed81-4805-8772-77fe2c20b261,1253046483278016512,Volkswagen ID.3 Production Coming Back Online Tomorrow https://t.co/NG8kuwnvCS via @insideevs.com,Albert Mur Pera,2020-04-22 19:42:16,Barcelona,neutral,,,,
304,31b66e1e-0fb4-4697-a36e-872e1ae0d546,1253046617076314112,"Sold: 1961 Volkswagen Beetle 1600 for $12,550. https://t.co/6B0HBZXdUf",Bring a Trailer,2020-04-22 19:42:48,,neutral,,,,
305,ae742dcb-3d72-4860-b70f-46ea3a9a835a,1253062010570518528,"Tesla Stock Has Gained 90%. One Analyst Has Had Enough. … because analysts' calls on $TSLA rarely seem to matter … Murphy. 😂🤣
https://t.co/kltgNRb2DV",Doncho Gunch≡𝕧 👻 #StayHome,2020-04-22 20:43:58,Bulgaria,neutral,,,,
306,fcbd1282-3247-435f-84cb-d035cd7205f3,1253046630472921088,Classic VW - Free Ads on Site until this is over! - https://t.co/gcR83DmxN8 #vw #volkswagen #german #classic #bug,yourcollectorcar.com,2020-04-22 19:42:51,"New Hampshire, USA",neutral,,,,
307,0c1ed368-88e6-461d-a4c9-f2c7ae52ad6b,1253062063213162496,@ItIsClit The window to buy Tesla closed a month ago 😂,shawn.,2020-04-22 20:44:11,Chicago,neutral,,,,
308,5ecf079e-f77a-4020-b770-6fb08b3e52d8,1253047196251033601,"This #Certified #PreOwned 2019 Volkswagen #Atlas is well-appointed and ready to drive off our lot and to its new home. Check it out on our website for more details, and give us a call to learn about complimentary local delivery where available. @VW #SUV https://t.co/PQDusJARkI https://t.co/hlF5HBM5lp",Royal Auto Bham,2020-04-22 19:45:06,"Birmingham, AL",neutral,,,,
309,bcb03b84-bd9d-4102-8310-6d604ef2f09e,1253062138563719168,@BrianGilbert_ @elonmusk @Tesla @TeslaGong @_TeslaTom @TeslOz @thirdrowtesla @tesla_raj @TeslaJoy @TeslaStraya Perhaps a marker on the progress bar on when the sentry mode was triggered as well.,Bradley,2020-04-22 20:44:29,"Gold Coast, Queensland",neutral,,,,
310,9b5a0f78-b57d-4381-855f-97fed2aedcc2,1253048718636593152,"Volkswagen Says ID.3 Still Coming, Even If It Isn't Ready https://t.co/ikT4r0Wfzf https://t.co/e9OoHidSNN",The Truth About Cars,2020-04-22 19:51:09,Any Road...,neutral,,,,
311,11e8e80d-529c-4032-b30b-36f016a98c26,1253062422274793472,@ElonsLife People have been saying this forever.  He can't leave.  Tesla would die.,Tweet Tweaker,2020-04-22 20:45:36,,neutral,,,,
312,fa2aa0a5-a0e8-45e4-9f56-c9c34707c6a8,1253062479422332928,@charlidamelio If you get a Tesla I’m going to jump in a pool naked,Miriame,2020-04-22 20:45:50,,neutral,,,,
313,793c5031-5b95-4430-a891-1d9378db6c2e,1253049772207980546,Watch the Volkswagen ID.3 in VR with this DIY VR headset tutorial: https://t.co/69CyBd6ny3,Volkswagen USA News,2020-04-22 19:55:20,"Herndon, VA",neutral,,,,
314,3730adfb-a196-4201-92ff-69665f76edf3,1253062553812512770,A reminder you have 12 DAYS LEFT to watch Jim Jarmusch’s delightful Coffee and Cigarettes on @mubiuk see Jack White show Meg White his Tesla coil and Tom Waits confuse Iggy Pop with his story of “roadside surgery” ☕️🚭 https://t.co/IV0b5JZa24,The Cat,2020-04-22 20:46:08,London,neutral,,,,
315,de87f9c8-a371-4a1b-b999-6272b8253e4b,1253051038204035073,Shop online to find a newly used Volkswagen that you always wanted to drive and Rutland Volkswagen will have it delivered to your home: https://t.co/pCfUh0b3cU https://t.co/2heSBnaJ7v,Rutland Volkswagen,2020-04-22 20:00:22,"Rutland, VT",neutral,,,,
316,0680c18f-4ba7-449c-a9b8-bf481a403667,1253051499795681283,ICYMI: Today in Apple history: Apple teams with Volkswagen for iBeetle car https://t.co/D9smWdAZbR by @lukedormehl https://t.co/edCPVJ3u4x,Cult of Mac,2020-04-22 20:02:12,San Francisco and elsewhere,neutral,,,,
317,45b0a1f6-5944-484b-a23e-71a99fe7c5e0,1253052090634641408,We’ve auto glaziers in Tipton “QUOTING” a customer to replace the windscreen on a 2011 Volkswagen Polo. #windscreen #replacement #Volkswagen #Polo #Tipton https://t.co/jDsgmNMeQz,myWindscreen,2020-04-22 20:04:33,Local. Nationwide. U.K. 🇬🇧,neutral,,,,
318,11c644e7-79db-4bd7-916e-4d2aa1022338,1253052310659502094,Heresy? Volkswagen Might Expand the GTI Lineup to Include Crossovers - https://t.co/94PcFqkrbM,Flyin18T Motorsports,2020-04-22 20:05:26,"Long Island, New York",neutral,,,,
319,d6c228ae-d9b2-472d-ad96-d16ccb6ecad3,1253052756488749057,"1971 Volkswagen Beetle 1.6

https://t.co/wsB732D6c2 ⬅️On eBay Now https://t.co/H9m8V3TfDc",1970's Car Years,2020-04-22 20:07:12,United Kingdom,neutral,,,,
320,73badf8d-fa1b-46c6-86d2-c4f5b1cf6e8a,1253052920125444100,VOLKSWAGEN TRANSPORTER We have this lovely 2019 … https://t.co/B348zXoKBw https://t.co/hCBMcLRbbl,Welcome2Baku,2020-04-22 20:07:51,Azerbaijan,neutral,,,,
321,967a4bf3-8b85-4caf-89cd-62f329297fe2,1253053023699513344,"Volkswagen Says ID.3 Still Coming, Even If It Isn’t Ready - https://t.co/wfpzyNiIyI",Flyin18T Motorsports,2020-04-22 20:08:16,"Long Island, New York",neutral,,,,
322,5b907b1a-6b8a-4768-a47c-40fdafa47a6e,1253062676164620288,"If you wanna eat it no pressure,I only do range no tesla😈😘",Kimeumaana,2020-04-22 20:46:37,🚀,neutral,,,,
323,14c1b498-9cce-4ecb-a80f-26c573d136b1,1253062694053326854,Going back in time to invent twinkies before Tesla can,cowboy online,2020-04-22 20:46:41,soundcloud.com/visionescape,neutral,,,,
324,7e66b269-0e46-4914-b399-71fa5aa89dac,1253053558091644928,"➡️#legendarycars in pick up versions

🇩🇪#Volkswagen Beetle
🇮🇹#Fiat 500
🇫🇷#Citroen 2CV
🇬🇧#Mini

🔺Which one? https://t.co/Gxxvh7YK3J",MotoUSmolenia🚗,2020-04-22 20:10:23,"EU 🇪🇺, Poland",neutral,,,,
325,ed67d955-4e22-4738-841f-bb153b583453,1253054731460771840,"Twitter this time next week:

If I pack TOTS Zaha in my WL Rewards i'll give away 12,000 FIFA Points, a Volkswagen Golf and 24 bottles of Heineken.",DUFFS,2020-04-22 20:15:03,Éire,neutral,,,,
326,16bc1645-009f-4092-b531-262e10054a35,1253056228537724928,"#Volkswagen has partnered with #eClassics for a special 70th anniversary original!

https://t.co/5yU1vhIU79 

#AndyKeating #RSIR #RealogicsSothebys #KirklandRealEstate",Andy Keating,2020-04-22 20:21:00,"Kirkland, WA",neutral,,,,
327,6ddd0d8b-476a-42af-9f2a-6b08b0c8251f,1253057504453505024,"SIMULCAST-ONLY SALE
Volkswagen Credit
11AM ET | Lane 13 | 80+ Units
Click the link below for the presale list
https://t.co/DwuFfHmUJB https://t.co/O1OpYSt0AH",Manheim Auto Auction,2020-04-22 20:26:04,Manheim Pennsylvania,neutral,,,,
328,b9bacffb-b42a-4fb0-abbe-f03556704f36,1253062779432558592,"K. in Austin, TX is saving with the ""🚗Tesla down payment "" Goal they set up with Simple. What do you want to save for? #simplegoals https://t.co/WLI0WOtcBP https://t.co/bLuwTv3A0C",Simple,2020-04-22 20:47:02,"Portland, OR",neutral,,,,
329,bfa4bae9-4ad5-40ea-b261-4eb78f3471ee,1253062780422434816,"Join us tomorrow at 6 PM Live with Host Bishop Filkey and Guest Rick Duncan of #NacnudStudios. Rick has worked with  #towerofpower #tesla #davidfoster #chicago #johnnycashtributeband, and produced platinum records! Watch it live on our App or Roku Channel&gt;&gt;https://t.co/3QS5Iq2OyN https://t.co/7gvlLk8JFb",MarkFilkey,2020-04-22 20:47:02,"California, USA",neutral,,,,
330,eceadbfb-ce5b-416a-b887-7096b6b04c7a,1253058909885128704,"and with modern-day Europeans, I am mostly talking about white Europeans. Like, y'all had to get guillotines out in the streets and behead the super rich faster than Volkswagen can manufacture a car... and that is really fast. #whiteonwhiteviolence!",Olave Talks,2020-04-22 20:31:39,"The Hague, The Netherlands",neutral,,,,
331,0be2b901-326c-423b-93ab-de0b620bb7b3,1253060521483333633,2008 Volkswagen Jetta SE Sport Sedan is now available on our lot. Go to https://t.co/UY6J9OI0jS for details.,Bay City Motors,2020-04-22 20:38:03,"San Leandro, CA",neutral,,,,
332,2f1f0d67-bd4b-4c3a-baa8-ec09aaa36916,1253060741776773127,@BILD Audi and Volkswagen are creative with CO2-Emissionen! 🖕,Super Dino,2020-04-22 20:38:56,,neutral,,,,
333,d0a0ae90-1c73-4c72-ab8e-d2857f03077b,1253061291176058884,"Smitten with the bug: RAY MASSEY tests the Volkswagen Beetle.. 
DailyMailUK - News - Noticia - Bitcoin - CryptoCurrency - Forex - @News_1jl4 &gt; https://t.co/bMx2Gj7L6S",News_1jl4 Noticias Bitcoin Forex Health Fitness,2020-04-22 20:41:07,World,neutral,,,,
334,38f16dcd-668f-42dc-827b-d5392c6e14de,1253062928988864512,"This video explains how to find the Rennstand jack pad that best suits your vehicle before your Rennstand purchase.

https://t.co/Mj6fX6zeGg

#safejack #supportyourworld #rennstand #porsche #tesla # #bmw #audi #mercedes #car #porsche911 #honda #toyota #volvo #lexus #mechanic https://t.co/grqL6zEff1",Safe Jack,2020-04-22 20:47:37,"Pasco, WA  USA",neutral,,,,
335,71ef0dae-41b6-464c-84cc-dbc53ea0ef07,1253062622645190657,"Volkswagen will resume production at Chattanooga plant on Sunday, May 3rd.  But workers will find some changes when they come back after 6 weeks. https://t.co/zZLL00XoRD",News 12 Now,2020-04-22 20:46:24,"Chattanooga, TN",neutral,,,,
336,6d6f3c5d-73c6-4af1-9062-9ea37b04ce9f,1253063672009838592,"@BrushPercy @SummerPudding_1 @PymPurnell @bobbyhope123 @The_Brave @Citizen23259866 @MamaMac_ @EllaHillUK @The_Tolkienist @JamesLadbroke @ConceptualJames @wrongthinkQC @Natasha25552704 @kwilliam111 @dionne4210 @xTrendyBurdx @Crosscolin88 @harryangel666 The Psychopath Test
How it works - THE GRANDPARENT
Stalin - The man behind the mask
To the Lighthouse
Fear of Flying
Volkswagen Jetta Haynes Manual",The English Bear,2020-04-22 20:50:34,West Somerset,neutral,,,,
337,c7c9375a-81b9-454e-9a63-17366ca854b4,1252595371638996992,"@dianemariereid @CanyonDentalCen Learned to drive in my early 20’s as living in London did not need to drive. Had lessons on Ford Fiesta, but had this as company car when I first started in the motor industry in 1983/4. https://t.co/oYKhLj8fLJ",Malcolm,2020-04-21 13:49:43,,neutral,8556.0,90.0,0.0,2.0
338,70cf31ed-1f24-48ab-940f-31eea2de86b0,1252604690501701633,"The Indian company, Mahindra Group, along with General Motors and Ford Motor, is now building medical personal protective equipment for health workers fighting Covid19 in the US.
Doctors &amp; Nurses can treat corona virus infected patient by shielding themselves with the help of Kit",Saurabh pandey,2020-04-21 14:26:45,"New Delhi, India 110001",neutral,1965.0,70.0,0.0,1.0
339,13fb8677-6970-4f68-bfb6-bb22492ca58d,1252605929025126401,"In World War II by mid-1944 the Ford Motor Company’s Willow Run factory in Michigan was turning out B-24 bombers by the hour.
But that was because the plant was open and the workers were being paid. 
https://t.co/UzO58c9M0k",Anang Mittal अनंग मित्तल,2020-04-21 14:31:40,"Washington, DC",neutral,65666.0,2900.0,0.0,0.0
340,5c993ac9-ae08-4b96-9ade-9f8f17691cae,1252608709274021890,Video: Learn how Ford Motor Company choreographs robots to help people – and each other – on the fiesta assembly line https://t.co/bQs2gb7MaS,David Cappellani,2020-04-21 14:42:43,"Brighton, MI",neutral,166.0,135.0,0.0,0.0
341,260d05e8-deff-425f-b966-c2b3b9194a04,1252610954950520835,Ford Motor Company announces details for 2020 Q1 earnings conference call https://t.co/KR2RdNFMBJ,Automotive World,2020-04-21 14:51:38,Global,neutral,654.0,4927.0,0.0,0.0
342,9cdce38b-ae32-44f5-a66f-33ec1731f3fd,1252613644724178945,"To speed delivery and simplify maintenance, Ford adopted a container-based cloud platform based on #RedHat #OpenShift and supported by Sysdig technology to modernize its legacy, stateful applications. https://t.co/QloqrHqcGI #RHInnovationAwards #RHSummit https://t.co/gOhnLFbTL9",Nicholas Gerasimatos - Red Hat,2020-04-21 15:02:19,"Seattle, WA",neutral,360.0,3385.0,0.0,0.0
343,2f0d6628-d352-488d-b4fd-2a45f41b684b,1252629099203395585,"#NYSE-Top-100-Volume-Leaders (Updated: Tue, 21 Apr 2020 11:49) 1 - #Occidental Petroleum Corp ( $OXY ) 2 - #Ford Motor Company ( $F ) 3 - #GeneralElectric Company ( $GE ) 4 - #bankofamerica Corp ( $BAC ) 5 - #Carnival Corp ( $CCL )
https://t.co/pcZpN7iVFW",Stoxline Investing,2020-04-21 16:03:44,USA,neutral,17.0,2835.0,0.0,1.0
344,41eee0df-a4f8-46c2-aeb7-93dabf2dbb63,1252639869970468865,Ford Motor Company Announces Details For 2020 Q1 Earnings Conference Call https://t.co/fo1I7RQ7kN,WebWire,2020-04-21 16:46:32,,neutral,0.0,540.0,0.0,0.0
345,1f60e1b9-304e-4680-a83e-b0a799dfb2cc,1252641757273227265,Ford Motor Company (F) stock dropped by 2.9277%! Currently priced at 4.8342. https://t.co/PQ0t4MScer,EquityMongoose,2020-04-21 16:54:02,"Philadelphia, PA",neutral,118.0,60.0,0.0,0.0
346,b226b2f0-aa53-47d9-9850-d12264876cce,1252659013562650624,"Stocks with greater movement, last 15 minutes

$GM +/- 1.11% General Motors Company
$APA +/- 1.01% Apache Corporation
$CLF +/- 0.98% Cleveland-Cliffs Inc.
$F +/- 0.94% Ford Motor Company
$GPOR +/- 0.91% Gulfport Energy Corporation
https://t.co/oKSO02BSSE",tradingBotNyse,2020-04-21 18:02:36,Argentina,neutral,0.0,1314.0,0.0,0.0
347,e48e8861-b8fd-49a3-bd8d-bce815abc206,1252659884358692864,Ford China Sales Decrease 35 Percent During Q1 2020 https://t.co/8AKZw91TdF,FordAuthority,2020-04-21 18:06:04,,neutral,0.0,370.0,2.0,3.0
348,bec8705e-87d6-46d5-bf98-e4991d6fc9b6,1252675340511653888,"In our latest Make It Move kids video, children can learn about the Ford Motor Company's automotive plants and the people who worked there while creating their very own employee badge! Join us next Tuesday, April 28th, for our last Make It Move video!
https://t.co/n3R56DKyG7",Dearborn Historical Museum,2020-04-21 19:07:29,"915 Brady, Dearborn, Michigan",neutral,441.0,1100.0,0.0,0.0
349,2d4bec37-5c48-4bf2-9a87-1798a103596e,1252703641355587586,"Ford Motor Company of Canada, Ltd. has begun production of face shields at its Windsor Site operations to help protect Canadian medical personnel and first responders on the front lines of the COVID-19 pandemic. Learn more: https://t.co/ImDzdWv6wb https://t.co/0E9Eo8GVjL",West Coast Ford,2020-04-21 20:59:56,maple ridge,neutral,99.0,494.0,0.0,1.0
350,fdd08af7-ff7f-42e9-97b2-d89037a16cdf,1252724655661608961,"@LiveLikeAProUK @tommywheeldonjr Rush Green, Romford. Used to be the Ford Motor Company sports ground.",Danny Murray,2020-04-21 22:23:27,"Calgary, Canada  ",neutral,242.0,79.0,0.0,1.0
351,532c8ac9-bb03-459f-888b-831acda64bcd,1252726426949898244,"#NYSE Top 100 Volume Leaders and technical ratings:  
1 - #Ford Motor Company ( $F ) Sell
2 - #GeneralElectric Company ( $GE ) ---
3 - #BankofAmerica Corp ( $BAC ) ---
4 - #Occidental Petroleum Corp ( $OXY ) Sell
5 - #Exxon Mobil Corp ( $XOM ) ---
https://t.co/CnAxOOVI55",Stoxline Investing,2020-04-21 22:30:29,USA,neutral,17.0,2835.0,0.0,2.0
352,67f38aa3-23e9-415a-983c-0fa6c0b5cc23,1252738695364579330,"Hope to see you at the webinar tomorrow! (4/22/2020 12pm EDT)
Hear how GE Healthcare, Ford Motor Company, and Airon partnered to scale ventilator production for COVID-19. TMD's montly columnists - MedTech MindSet - helped facilitate the deal. Register now: https://t.co/lW3dPhXH9H https://t.co/UVy2F5WIjy",TMD Magazine,2020-04-21 23:19:14,"Valley View, OH",neutral,426.0,3228.0,0.0,0.0
353,ba579db7-f905-49f6-b961-299e92a88bd5,1252738762788012037,"Hope to see you at the webinar tomorrow! (4/22/2020 12pm EDT)
Hear how GE Healthcare, Ford Motor Company, and Airon partnered to scale ventilator production for COVID-19. TMD's montly columnists - MedTech MindSet - helped facilitate the deal. Register now: https://t.co/EAGUbYH2Jq https://t.co/NcpjK0TFSb",AMD Magazine,2020-04-21 23:19:30,"Valley View, OH",neutral,106.0,3470.0,1.0,0.0
354,7b92d4e8-ea55-4101-bd9a-d314a496933f,1252738849417068546,"Hope to see you at the webinar tomorrow! (4/22/2020 12pm EDT)
Hear how GE Healthcare, Ford Motor Company, and Airon partnered to scale ventilator production for COVID-19. TMD's montly columnists - MedTech MindSet - helped facilitate the deal. Register now: https://t.co/5zKseLj1j8 https://t.co/l9s2RsBvqV",WhyMFG,2020-04-21 23:19:51,"Cleveland, Ohio",neutral,21.0,903.0,0.0,0.0
355,0886e0be-e11b-419c-9ec4-d5d3eef8d200,1252738901745242114,"Hope to see you at the webinar tomorrow! (4/22/2020 12pm EDT)
Hear how GE Healthcare, Ford Motor Company, and Airon partnered to scale ventilator production for COVID-19. TMD's montly columnists - MedTech MindSet - helped facilitate the deal. Register now: https://t.co/5QWx2QXxSN https://t.co/jh9bbxNlO3",TMV,2020-04-21 23:20:03,,neutral,79.0,1531.0,0.0,0.0
356,1a32f53f-e080-4a59-901c-cc6297896f78,1252738966522077184,"Hope to see you at the webinar tomorrow! (4/22/2020 12pm EDT)
Hear how GE Healthcare, Ford Motor Company, and Airon partnered to scale ventilator production for COVID-19. TMD's montly columnists - MedTech MindSet - helped facilitate the deal. Register now: https://t.co/P5P3sZDbTG https://t.co/inThqXTzDC",QM&I Magazine,2020-04-21 23:20:19,,neutral,49.0,630.0,0.0,0.0
357,d67a0995-299d-46ca-973e-b760dfe63747,1252739634033033216,"Hope to see you at the webinar tomorrow! (4/22/2020 12pm EDT)
Hear how GE Healthcare, Ford Motor Company, and Airon partnered to scale ventilator production for COVID-19. TMD's montly columnists - MedTech MindSet - helped facilitate the deal. Register now: https://t.co/eOfmynnM0y https://t.co/PUfbDrHDwO",ElizabethModic,2020-04-21 23:22:58,,neutral,278.0,38.0,0.0,0.0
358,7efaf93a-7c67-43ec-a0d1-67106a43a7cc,1252746687132696576,"#FeedTheWorldFilmPBS By the late 1920s, mechanization was transforming agriculture, including the Ford motor company tractor

[not mentioned - also cities, with cars replacing horses] https://t.co/cATMNGo3oG",./Jim🚴‍♂️Gruman.Rmd,2020-04-21 23:50:59,"Illinois, USA",neutral,100231.0,2225.0,0.0,0.0
359,8fef263a-5fdb-421d-8590-960345a83417,1252834186848698371,"Dated: APR 16, 2020 Ford Motor Company (Ford) is recalling certain 2020… https://t.co/CAZD6XQKRl from VooDoo Racing",aps MotorcycleCenter,2020-04-22 05:38:41,LasVegas,neutral,150.0,406.0,0.0,0.0
360,961b2768-d25d-4e66-9a6d-3f03e2c85357,1252839767428829190,"Mountune was originally created in the UK and have been building engines and also designing and producing performance parts for over 40 years. Mountune is the only approved tuner for Ford motor company. 

#moountune #cars #automotive #carphotography #ford #focusrs #sportcar https://t.co/a1e5NZmN47",Xcite Australia,2020-04-22 06:00:51,australia,neutral,0.0,8.0,0.0,0.0
361,9e09704e-4b5f-4d9b-9f29-b19e6f2a53e7,1252854656650211329,".@Ford built new #RedHat @OpenShift clusters with @Sysdig, gaining competences in #OpenShift and moved many stateful #apps onto the new platform. Learn more https://t.co/5XhDxGGbdU",Red Hat Benelux,2020-04-22 07:00:01,"Amsterdam, The Netherlands",neutral,332.0,2963.0,0.0,0.0
362,02121b67-a93c-4d7a-aca5-3096116844f4,1252879520404660224,".@MANNHUMMELGroup has announced it will collaborate with Ford Motor Company in the rapid development and production of powered air purifier respirators

https://t.co/PdjrrTBCHV",PMM Magazine,2020-04-22 08:38:49,"Watford, UK",neutral,800.0,4193.0,0.0,2.0
363,839150ba-9fed-48b9-8d66-fbf242a8751d,1252884669911056386,"INDUSTRY FIRSTS: The Oldest Car in Uganda is located at the Uganda National History Museum. 
It is a 1925 Ford T Model. It's body is made of Wood.

The Ford Model T is an automobile that was produced by Henry Ford's Ford Motor Company from October 1, 1908 to May 27, 1927.

@Ford https://t.co/r6CNCJCIl7",CEO East Africa Magazine,2020-04-22 08:59:17,Uganda,neutral,663.0,2846.0,0.0,1.0
364,e8d7f3b1-1341-47f0-bf40-f4a121cea63d,1252896191228063744,"22 Apr 1955:
James Hackett
(Carlow, Galway,
Waterford, and Cork roots) born,
Columbus, Ohio.

He has served as the current president
and CEO of Ford Motor Company since 1917.

https://t.co/aZofnxHCCl",St. Patrick Parade,2020-04-22 09:45:04,"Baltimore, Maryland, USA",neutral,1118.0,1798.0,0.0,0.0
365,f57deadf-9073-45ff-85e4-c66514da0157,1252945247430115328,"NPR’s Rachel Martin talks to Adrian Price, Ford’s director of manufacturing, about the company’s efforts to repurpose equipment used to make cars to now make ventilators and other medical supplies. https://t.co/z7KzOsPAH2 https://t.co/Nr5sStmztr",AMT,2020-04-22 13:00:00,"McLean, VA",neutral,1388.0,11554.0,0.0,0.0
366,ab95b502-0b6b-478f-b9f5-dea1fa4c1f5d,1252953113322942466,"“Whether you think you can, or think you can’t — you’re right.”  –Henry Ford, Ford Motor Company Founder",Prasetyo Anzery,2020-04-22 13:31:15,Pekanbaru,neutral,1.0,745.0,0.0,0.0
367,286cbdde-2fd0-4877-896d-14c97a2472b9,1252970918055378944,"Based on @RedHat #OpenShift and supported by #RedHat and #Sysdig technology, #Ford has improved #developer productivity, enhanced its security and compliance approach. Read the full story. @OpenShift @Ford  https://t.co/gJk6vI3nIw",Barbara Ann May,2020-04-22 14:42:00,London & Soulbury & Elsewhere ,neutral,1787.0,1153.0,0.0,0.0
368,a638aeb1-9b44-4afe-b083-3ca6bf7a6dd3,1252980189686042624,"Based on Red Hat® @OpenShift® and supported by #RedHat and #Sysdig technology, Ford has improved developer productivity, enhanced its security and compliance approach. Read the full story. https://t.co/ielYKdjcWp",Alex Callejas,2020-04-22 15:18:51,México DF,neutral,14178.0,984.0,0.0,0.0
369,ea3e5844-644d-4f93-a57c-ea5fccf09595,1252981214555910144,"@simonsarris Socialists of the 1920s (e.g., the Fabian Society) used to go on about the wasteful duplications of capitalism. Why more than one factory making fountain pens? Far more efficient to run national economies like scaled-up versions of the Ford Motor Company.",ΧΡΙΣΤΌΦΟΡΟΣ bɝːd,2020-04-22 15:22:55,"Victoria, British Columbia",neutral,55778.0,1524.0,0.0,2.0
